"transaction_id","transaction_date","customer_name","phone_number","category","item_name","item_size","color","quantity","price_per_unit","discount_percentage","total_amount","payment_mode","branch_name","sales_rep_name"
"671","2023-08-30","Pooja Verma","6050337469","Accessories","cap","Free Size","Red","3","0","10","0.0","Cash","Mall Road","AMIT"
"672","2023-08-30","Pooja Verma","6050337469","Accessories","cap","Free Size","Red","3","0","10","0.0","Cash","Mall Road","AMIT"
"673","12/03/2023","Walk-in","9067396342","Men","kurta","M","Black","2","799","0","1598.0","Card","Main Market","House Account"
"674","2023-03-21","Pooja Verma","7066320162","Kids","T-Shirt","Standard","Black","2","0","0","0.0","UPI","Station Branch","Amit"
"675","2023-01-07","Pooja Verma","4942694203","Men","blazer","XL","Blue","3","999","0","2997.0","Cash","","Sneha"
"676","05/07/24","Ramesh Gupta","NoContact","Kids","Shorts","S","Green","1","0","0","0.0","UPI","Main Market","Vikas"
"677","11/10/2024","Walk-in","8901649281","Women","Dupatta","Standard","Blue","1","1599.00","0","1599.0","UPI","Main Market","rahul"
"678","2023-06-19","Pooja Verma","4485007288","Kids","T Shirt","S","White","3","199","0","597.0","Other","Mall Road","Priya"
"679","10-05-2025","Ramesh Gupta","7026344435","Men","Trousers","XL","Navy","1","1299","0","1299.0","UPI","","AMIT"
"680","06/09/2023","ANJALI","0284976039","Men","shirt","S","Green","1","1499","0","1499.0","Card","Mall Road","Amit"
"681","2023-02-21","Walk-in","6226992066","Men","Trousers","XL","Navy","2","1499","20","2398.4","UPI","Mall Road","rahul"
"682","20-03-2024","Sunita Sharma","NoContact","Women","Top","M","Yellow","1","1199","0","1199.0","UPI","Station Branch","Sneha"
"683","05/11/24","Pooja Verma","NoContact","Men","Jeans","XXL","Pink","1","1299","0","1299.0","UPI","","Sneha"
"684","04/26/2024","Walk-in","8656422405","Men","Jacket","XXL","Blue","1","499","10","449.1","UPI","Main Market","AMIT"
"685","2025-05-27","Pooja Verma","0175307966","Accessories","CAP","One Size","Pink","2","399","10","718.2","Cash","","Vikas"
"686","04/08/23","Walk-in","NA","Women","DRESS","XXL","Black","2","449","0","898.0","UPI","Mall Road","AMIT"
"687","26/04/24","Anil Kumar","NoContact","Kids","T-Shirt","Standard","Maroon","1","499","10","449.1","Cash","","House Account"
"688","2023-01-02","Anil Kumar","1157449653","Men","Trousers","M","Pink","1","999","0","0.0","Cash","Main Market","Vikas"
"689","13-12-2023","Pooja Verma","6933356230","Men","T-Shirt","XXL","Pink","1","799","0","799.0","UPI","Main Market","rahul"
"690","31/10/23","Walk-in","2317146199","Men","Jeans","M","Black","1","399","0","399.0","Card","Mall Road","Amit"
"691","18/01/24","Walk-in","0368605063","Accessories","Wallet","One Size","Navy","1","149","0","149.0","Cash","Main Market","Priya"
"692","18/01/24","Walk-in","0368605063","Accessories","Wallet","One Size","Navy","1","149","0","149.0","Cash","Main Market","Priya"
"693","19-05-2023","Sunita Sharma","3759795319","Accessories","Scarf","Free Size","Red","3","399","0","1197.0","Card","Main Market","Amit"
"694","05/10/2025","Sunita Sharma","0704726602","Accessories","wallet","Free Size","Black","1","99","10","0.0","Cash","Main Market","House Account"
"695","2024-10-20","Walk-in","4693656183","Men","Blazer","L","Yellow","1","499","10","449.1","Other","Station Branch","AMIT"
"696","26-05-2025","Walk-in","2095673332","Accessories","Socks","One Size","Grey","3","149","20","357.6","UPI","Mall Road","Vikas"
"697","09/22/2023","ANJALI","3923852023","Kids","t-shirt","XXL","Black","1","299","10","269.1","Card","Station Branch","Sneha"
"698","2025-06-26","Walk-in","6470703850","Kids","Frock","M","Black","1","499","0","499.0","UPI","Station Branch","Vikas"
"699","2025-02-15","Walk-in","NA","Women","Palazzo","S","Red","1","899","10","809.1","Cash","Mall Road","Amit"
"700","2023-11-19","ANJALI","3183997984","Men","Jacket","M","Maroon","1","499","0","499.0","Card","Main Market","House Account"
"701","04/14/2023","Walk-in","NA","Kids","T-Shirt","XXL","White","2","499","0","998.0","Other","Main Market","Priya"
"702","2023-07-17","Walk-in","4742256787","Kids","Shorts","M","Green","2","199","10","358.2","Cash","Main Market","AMIT"
"703","2024-02-15","ANJALI","9984605867","Accessories","Belt","One Size","Blue","1","299","0","299.0","UPI","Main Market","AMIT"
"704","2023-12-31","ANJALI","6457865557","Women","Saree","S","Red","1","1199","0","1199.0","Cash","Main Market","rahul"
"705","2023-11-06","Walk-in","9974023386","Accessories","Scarf","Free Size","Green","1","99.00","0","99.0","Card","Main Market","Priya"
"706","07-12-2023","Walk-in","8309413490","Accessories","Belt","One Size","White","2","199","0","398.0","UPI","Mall Road","Amit"
"707","10/02/25","ANJALI","8095739405","Kids","shorts","XXL","Green","1","399","0","399.0","Cash","Main Market","Vikas"
"708","2023-04-09","ANJALI","7486759514","Kids","Frock","M","Blue","3","299","20","717.6","Other","Station Branch","Amit"
"709","22/06/23","Walk-in","5869427674","Women","kurti","XXL","Yellow","2","1599","0","3198.0","Card","Mall Road","Amit"
"710","2023-12-15","Sunita Sharma","8906232723","Women","PALAZZO","L","Blue","3","1199","0","3597.0","Cash","Main Market","Sneha"
"711","2024-04-02","Anil Kumar","1767553981","Accessories","Socks","Free Size","Maroon","2","399","0","798.0","Card","","Sneha"
"712","30/12/24","Walk-in","8384887638","Accessories","SOCKS","Free Size","Navy","1","0","0","0.0","Cash","Main Market","Sneha"
"713","19/06/24","Walk-in","2070669010","Accessories","belt","Free Size","Navy","1","99","0","99.0","Card","Station Branch","Sneha"
"714","06/15/2024","Ramesh Gupta","7077312315","Women","Leggings","L","Navy","1","0","0","0.0","Cash","Mall Road","Amit"
"715","18-04-2023","Sunita Sharma","NoContact","Men","Kurta","XXL","Navy","1","1299","10","1169.1000000000001","Cash","Main Market","Sneha"
"716","18/06/25","ANJALI","2344568446","Kids","T-Shirt","XL","Pink","2","399","0","798.0","Card","","rahul"
"717","2024-05-25","ANJALI","2927318683","Kids","T-SHIRT","XL","White","2","399","0","798.0","Other","Mall Road","Amit"
"718","25/01/23","Ramesh Gupta","6746215958","Women","saree","L","Blue","1","1999","0","1999.0","UPI","Main Market","rahul"
"719","04/12/2023","Sunita Sharma","7609483774","Men","Trousers","L","Red","2","499","15","848.3","Cash","Station Branch","rahul"
"720","13/07/23","Pooja Verma","1966661025","Kids","Frock","S","Black","1","399","0","399.0","Cash","Main Market","Amit"
"721","2024-04-08","Walk-in","4461440923","Women","Leggings","Standard","White","1","899","0","899.0","Card","Mall Road","rahul"
"722","20/10/24","Anil Kumar","2277641490","Kids","Frock","S","Blue","1","299","15","254.15","UPI","Mall Road","Rahul"
"723","2024-06-30","Ramesh Gupta","4733145461","Women","Palazzo","L","Blue","1","1599","0","1599.0","Cash","Mall Road","AMIT"
"724","11-03-2024","Walk-in","NA","Accessories","Socks","Free Size","Blue","1","0","0","0.0","Cash","Main Market","AMIT"
"725","16/01/23","Walk-in","NoContact","Women","Kurti","Standard","Navy","2","599","0","1198.0","Other","Station Branch","House Account"
"726","2023-09-20","Walk-in","NoContact","Men","Blazer","M","Black","1","599","0","599.0","UPI","","Amit"
"727","2024-11-10","Walk-in","1348433913","Women","saree","L","Red","1","599","0","599.0","Cash","Main Market","Amit"
"728","2024-11-10","Walk-in","1348433913","Women","saree","L","Red","1","599","0","599.0","Cash","Main Market","Amit"
"729","23-03-2025","Walk-in","8663420953","Women","Palazzo","L","Maroon","1","599","20","479.20000000000005","UPI","Mall Road","House Account"
"730","01/10/23","Pooja Verma","5380966414","Women","Top","M","Yellow","1","1999","0","1999.0","Card","Main Market","Vikas"
"731","2025-02-23","Walk-in","3243679241","Accessories","Scarf","One Size","Yellow","2","149","0","298.0","Card","Main Market","Sneha"
"732","14/04/25","Walk-in","0826493121","Women","Kurti","M","Grey","3","899","0","2697.0","Card","Mall Road","Amit"
"733","2024-08-22","Sunita Sharma","NoContact","Kids","shorts","XXL","Black","3","399","0","1197.0","Other","Main Market","Priya"
"734","12/03/2023","Walk-in","NoContact","Women","Palazzo","XL","Green","1","899.00","10","809.1","UPI","Main Market","Priya"
"735","2024-12-03","Walk-in","4098410167","Accessories","Wallet","Free Size","Blue","2","199","0","398.0","Card","Main Market","Vikas"
"736","11-07-2024","Walk-in","9034213485","Men","Jacket","Standard","Green","1","1299","10","1169.1000000000001","Cash","Mall Road","Rahul"
"737","20/03/25","Walk-in","NA","Accessories","SOCKS","One Size","Navy","1","0","10","0.0","UPI","Main Market","Amit"
"738","11/21/2023","ANJALI","1936785764","Kids","Shirt","M","Pink","2","0","0","0.0","Cash","","AMIT"
"739","2023-08-12","Walk-in","6261684552","Kids","Tshirt","S","Navy","1","299","0","299.0","Cash","Main Market","House Account"
"740","09/04/2024","Walk-in","NoContact","Kids","SHIRT","XL","Navy","1","399","0","399.0","Card","Mall Road","AMIT"
"741","2023-05-17","Pooja Verma","4607001441","Kids","Shirt","L","Yellow","2","399","0","798.0","Card","Main Market","Vikas"
"742","2024-10-16","ANJALI","0978302801","Women","Leggings","L","White","2","1999","10","3598.2000000000003","Card","Main Market","Vikas"
"743","02/07/2023","Walk-in","8930635780","Men","Kurta","M","Pink","1","1499.00","10","1349.1000000000001","Cash","Main Market","AMIT"
"744","25-02-2025","Walk-in","2906969045","Kids","Frock","XXL","Navy","1","399","0","0.0","Cash","Mall Road","House Account"
"745","16-06-2025","Walk-in","2324234800","Kids","Frock","XL","Navy","3","499","10","1347.3","Card","Mall Road","Sneha"
"746","01/16/2023","Sunita Sharma","NA","Accessories","SOCKS","One Size","Pink","1","199","20","159.20000000000002","UPI","","Amit"
"747","2023-05-24","Pooja Verma","9917217429","Kids","Shorts","M","White","1","399","0","399.0","UPI","Main Market","Priya"
"748","05/09/2025","Walk-in","4850220619","Kids","frock","XL","Maroon","3","499","0","0.0","UPI","Main Market","AMIT"
"749","2024-11-24","ANJALI","NoContact","Accessories","Belt","Free Size","Red","1","399","10","359.1","Cash","","AMIT"
"750","2025-04-21","ANJALI","6190223116","Accessories","Cap","Free Size","Yellow","1","299","20","239.20000000000002","Card","","rahul"
"751","2025-01-07","Walk-in","3711429430","Women","Leggings","M","Black","1","1599","0","1599.0","UPI","Station Branch","Amit"
"752","2025-02-12","Sunita Sharma","NoContact","Women","PALAZZO","M","Black","1","899","0","899.0","Card","Mall Road","Priya"
"753","03/31/2024","Anil Kumar","NoContact","Kids","frock","S","Blue","1","399","0","399.0","Card","Main Market","Sneha"
"754","2024-08-14","Anil Kumar","0462506929","Accessories","Scarf","One Size","Maroon","2","199","0","398.0","Other","Main Market","rahul"
"755","06/06/2025","Walk-in","NoContact","Women","Dupatta","XL","Grey","2","1199","0","2398.0","Card","Main Market","Amit"
"756","2023-04-30","Sunita Sharma","0703398214","Women","Dupatta","L","Grey","2","1199","10","2158.2000000000003","UPI","Main Market","AMIT"
"757","2023-05-24","Pooja Verma","NA","Women","Palazzo","XXL","Green","1","349.00","0","349.0","Cash","Main Market","Rahul"
"758","2025-03-19","Walk-in","8967136054","Kids","shorts","XL","Green","3","299","0","897.0","UPI","Mall Road","rahul"
"759","2025-03-19","Walk-in","8967136054","Kids","shorts","XL","Green","3","299","0","897.0","UPI","Mall Road","rahul"
"760","26/10/23","Walk-in","8080388904","Kids","T-SHIRT","M","Black","1","399","0","399.0","Cash","Mall Road","rahul"
"761","2023-12-27","Walk-in","NA","Accessories","Socks","Free Size","White","2","399","0","798.0","UPI","Mall Road","rahul"
"762","2024-09-12","Walk-in","3716115866","Kids","SHIRT","Standard","Grey","1","199","10","179.1","Card","Mall Road","House Account"
"763","06-07-2024","Anil Kumar","7285353399","Women","Palazzo","M","Maroon","2","899","0","1798.0","Cash","Mall Road","AMIT"
"764","12/16/2023","Walk-in","7276698345","Kids","T-SHIRT","L","Pink","1","499","0","499.0","Card","Main Market","House Account"
"765","10-08-2023","Anil Kumar","7771961997","Men","Jacket","S","Grey","1","399","0","399.0","Card","Mall Road","AMIT"
"766","09-04-2023","Walk-in","2600802658","Kids","Shirt","XL","Red","1","399","0","399.0","Card","Station Branch","Sneha"
"767","2025-04-17","Pooja Verma","NA","Women","Leggings","XXL","Pink","1","449","0","449.0","Other","Mall Road","Vikas"
"768","2025-05-28","Walk-in","7240002086","Women","dupatta","S","White","2","899.00","0","1798.0","Cash","Station Branch","Rahul"
"769","11/02/2024","Pooja Verma","3010009089","Kids","Shorts","M","Grey","1","299","0","299.0","UPI","Station Branch","Rahul"
"770","04/01/2023","Pooja Verma","8081226815","Women","Top","L","Green","1","599","10","539.1","UPI","Mall Road","Rahul"
"771","2024-09-25","Sunita Sharma","1891426937","Kids","FROCK","Standard","Red","1","0","10","0.0","Card","Mall Road","rahul"
"772","16/01/25","Walk-in","6292266678","Accessories","Belt","One Size","Maroon","2","299","0","598.0","Card","Main Market","rahul"
"773","16/01/25","Walk-in","6292266678","Accessories","Belt","One Size","Maroon","2","299","0","598.0","Card","Main Market","rahul"
"774","2023-12-16","ANJALI","2659764083","Kids","frock","Standard","Navy","3","199","0","597.0","Cash","","Vikas"
"775","07/06/25","Anil Kumar","8871148600","Men","Jacket","S","Maroon","2","0","10","0.0","UPI","Station Branch","Amit"
"776","14-01-2023","Walk-in","0742906952","Accessories","Socks","One Size","Grey","1","99","20","79.2","Cash","","Rahul"
"777","2025-04-04","ANJALI","7405714469","Accessories","Wallet","Free Size","Grey","1","149","0","149.0","Card","Station Branch","AMIT"
"778","2025-06-13","Ramesh Gupta","4834835862","Women","Leggings","L","Yellow","2","599","0","1198.0","UPI","Mall Road","Sneha"
"779","2024-09-16","Ramesh Gupta","4436958050","Women","Kurti","Standard","Yellow","1","899","0","899.0","Cash","Station Branch","Amit"
"780","04/02/2024","ANJALI","9545038016","Kids","Shirt","M","Red","2","299","0","598.0","Other","Main Market","Rahul"
"781","2023-03-24","Pooja Verma","9193511745","Accessories","cap","One Size","Blue","2","299","0","598.0","Card","Main Market","AMIT"
"782","19/01/24","Walk-in","4126084818","Women","TOP","Standard","Grey","1","449","0","0.0","Cash","Mall Road","Sneha"
"783","2023-02-03","Walk-in","NoContact","Men","Kurta","M","Red","1","1499","10","1349.1000000000001","Card","Mall Road","Sneha"
"784","2024-01-14","Ramesh Gupta","5028231342","Men","T-Shirt","L","White","1","1499","0","1499.0","Cash","Main Market","House Account"
"785","05/26/2025","ANJALI","1506291792","Kids","T-Shirt","Standard","White","1","299","10","269.1","Cash","Station Branch","Priya"
"786","26/11/23","Ramesh Gupta","6710529877","Accessories","WALLET","Free Size","Pink","1","0","0","0.0","UPI","","Priya"
"787","2024-05-21","Walk-in","4502958676","Kids","Frock","Standard","Green","1","0","20","0.0","UPI","Mall Road","rahul"
"788","15-03-2023","Anil Kumar","NoContact","Accessories","Scarf","Free Size","Pink","1","149","20","119.2","UPI","Main Market","Amit"
"789","09/02/25","Walk-in","NoContact","Men","Shirt","XXL","Pink","1","0","0","0.0","Cash","Main Market","Priya"
"790","13-04-2023","ANJALI","7163485089","Accessories","Wallet","Free Size","Grey","1","299.00","0","299.0","Cash","Station Branch","Priya"
"791","25-05-2024","Ramesh Gupta","1886263956","Kids","Shorts","L","Yellow","1","499","0","499.0","Card","Station Branch","Sneha"
"792","05/24/2023","Sunita Sharma","1446627633","Men","Jeans","XL","White","2","799","10","1438.2","Card","Main Market","Vikas"
"793","05-05-2024","Sunita Sharma","6896987036","Women","PALAZZO","Standard","Black","2","1199","10","2158.2000000000003","Card","","Sneha"
"794","14-10-2023","Walk-in","0629118722","Accessories","WALLET","One Size","Navy","1","399","0","399.0","Cash","Mall Road","rahul"
"795","06/08/2025","Walk-in","1486565818","Men","Jacket","L","Grey","2","999.00","0","1998.0","Cash","Mall Road","Sneha"
"796","06/06/25","Walk-in","4963788119","Kids","Shirt","S","Maroon","1","199","0","199.0","UPI","Main Market","rahul"
"797","25-06-2023","Pooja Verma","NA","Women","Palazzo","S","White","1","0","0","0.0","UPI","Main Market","AMIT"
"798","05/30/2024","Anil Kumar","3998127439","Kids","Shorts","S","Green","1","199.00","0","199.0","Card","Mall Road","Priya"
"799","02/09/2024","Sunita Sharma","1384531563","Women","LEGGINGS","L","Grey","2","899","10","1618.2","Card","Station Branch","House Account"
"800","20-12-2024","ANJALI","3516681133","Men","Blazer","L","Yellow","1","1499","20","1199.2","Cash","Main Market","AMIT"
"801","01/09/2025","Walk-in","3236540181","Women","Palazzo","S","Black","1","449","0","449.0","UPI","Main Market","Rahul"
"802","11/12/23","Sunita Sharma","NoContact","Women","Palazzo","M","Yellow","1","1599.00","10","1439.1000000000001","Card","Main Market","Priya"
"803","03/07/23","Walk-in","1035659429","Women","Dress","L","Green","2","1599","0","3198.0","Card","Mall Road","rahul"
"804","2023-06-29","Ramesh Gupta","2692855074","Women","Leggings","Standard","Yellow","1","1599","15","1359.1499999999999","Cash","Station Branch","House Account"
"805","22/09/23","Walk-in","8300995428","Kids","Shirt","M","Navy","1","499","0","0.0","UPI","","rahul"
"806","06/06/25","Walk-in","NoContact","Accessories","Socks","One Size","Grey","1","0","10","0.0","Cash","Main Market","Vikas"
"807","2025-05-01","Walk-in","7140250385","Kids","Shirt","XXL","White","1","399","10","359.1","UPI","Station Branch","Priya"
"808","02/21/2025","ANJALI","6951930485","Accessories","Wallet","Free Size","Maroon","1","299","0","299.0","UPI","Mall Road","AMIT"
"809","2025-03-10","Pooja Verma","3318123357","Men","Tshirt","L","Maroon","1","499","0","499.0","UPI","Main Market","AMIT"
"810","2024-07-21","ANJALI","4759443485","Kids","Shorts","XL","Grey","1","499","0","0.0","UPI","Main Market","Sneha"
"811","12/17/2023","Ramesh Gupta","2660004709","Accessories","Scarf","One Size","Pink","3","199","0","0.0","Other","Mall Road","rahul"
"812","2023-11-16","ANJALI","1868704796","Men","Shirt","L","Blue","1","399","0","399.0","UPI","Main Market","House Account"
"813","08/24/2024","Sunita Sharma","9180038146","Kids","t-shirt","XXL","Maroon","1","199.00","0","199.0","UPI","Main Market","Priya"
"814","16-02-2024","Ramesh Gupta","NA","Kids","Shirt","S","Navy","1","299","10","269.1","Cash","Main Market","House Account"
"815","2024-02-22","Walk-in","5576634541","Women","Kurti","S","Green","1","349","0","349.0","UPI","Station Branch","Vikas"
"816","22-09-2024","Walk-in","NoContact","Kids","Frock","XL","Green","2","199.00","10","358.2","UPI","","Amit"
"817","15/10/24","Walk-in","6996208347","Women","Palazzo","Standard","Blue","1","1199","0","1199.0","UPI","Main Market","House Account"
"818","2024-07-26","ANJALI","4387129514","Accessories","wallet","One Size","Red","2","0","0","0.0","Other","Main Market","Amit"
"819","03/04/25","Anil Kumar","NoContact","Accessories","Belt","Free Size","Green","1","149","10","134.1","UPI","","House Account"
"820","29/03/24","Anil Kumar","9931360622","Accessories","Cap","Free Size","Red","2","199.00","0","398.0","UPI","Station Branch","rahul"
"821","2025-01-08","Walk-in","5382944191","Men","Jeans","XXL","Green","1","1299","0","1299.0","UPI","Mall Road","AMIT"
"822","02/11/23","ANJALI","7809645837","Men","JACKET","XXL","White","2","0","0","0.0","Cash","Main Market","Sneha"
"823","11-10-2023","Walk-in","4862675119","Kids","FROCK","XL","Yellow","2","399","0","798.0","Card","Main Market","House Account"
"824","20-07-2024","Walk-in","6018040334","Accessories","wallet","One Size","Black","3","399","0","1197.0","UPI","Mall Road","rahul"
"825","04/02/25","Walk-in","0536499119","Accessories","CAP","One Size","Yellow","1","99","0","0.0","Other","","Amit"
"826","2025-03-10","ANJALI","7656590705","Kids","T-Shirt","XXL","Black","1","199","0","199.0","UPI","Main Market","rahul"
"827","02/19/2024","Sunita Sharma","5359771001","Accessories","CAP","One Size","Maroon","1","149","10","134.1","UPI","Mall Road","Vikas"
"828","04/10/23","Sunita Sharma","NoContact","Women","PALAZZO","L","Pink","2","449","0","898.0","UPI","Station Branch","House Account"
"829","28-05-2024","Pooja Verma","2841362334","Women","saree","XXL","Yellow","1","599","0","599.0","Card","","Priya"
"830","01/01/25","Walk-in","NoContact","Kids","Shirt","M","Green","2","399","0","798.0","Cash","Main Market","AMIT"
"831","2023-11-17","Walk-in","2159389676","Kids","T-Shirt","S","Grey","2","499","20","798.40000000000009","Card","","House Account"
"832","2023-03-18","Ramesh Gupta","NoContact","Accessories","Belt","Free Size","Grey","1","199","20","159.20000000000002","Other","Mall Road","Sneha"
"833","25-02-2025","Walk-in","3565826082","Accessories","Cap","One Size","Grey","2","299","10","538.2","Card","Station Branch","Vikas"
"834","06/06/2025","Pooja Verma","NoContact","Men","Tshirt","XL","Navy","1","399","0","399.0","UPI","Main Market","House Account"
"835","20-03-2023","Walk-in","NoContact","Kids","Shirt","XL","Green","1","399","15","339.15","Card","Main Market","Sneha"
"836","09/01/25","Walk-in","1847146220","Accessories","Cap","Free Size","Yellow","1","399","0","399.0","Cash","Main Market","Priya"
"837","2025-01-19","Walk-in","7618376295","Women","dress","XXL","White","1","349","0","349.0","Other","Mall Road","Amit"
"838","02/15/2023","Walk-in","4564967419","Men","trousers","S","Green","2","0","0","0.0","UPI","","Rahul"
"839","19-07-2024","Anil Kumar","1368296707","Accessories","Scarf","One Size","Red","2","199","0","398.0","UPI","Main Market","rahul"
"840","01/11/2023","Ramesh Gupta","NA","Women","Dupatta","M","Maroon","3","349","0","1047.0","UPI","Main Market","Priya"
"841","06/16/2025","Walk-in","1283319558","Men","Trousers","XL","White","1","1499","15","0.0","Card","Station Branch","AMIT"
"842","16/12/24","Walk-in","6483895337","Men","Trousers","S","Grey","1","1299","0","0.0","Card","Mall Road","rahul"
"843","2023-09-28","Pooja Verma","7574510484","Men","Shirt","L","White","1","599","0","599.0","UPI","Main Market","Priya"
"844","28-02-2024","Walk-in","NoContact","Kids","Shirt","L","Green","1","199","15","169.15","UPI","Mall Road","House Account"
"845","27-11-2024","Ramesh Gupta","9846856066","Kids","Shorts","L","Grey","1","499","0","499.0","Card","Main Market","Sneha"
"846","25/04/25","Walk-in","7792711073","Women","Dress","S","Navy","1","1999","20","1599.2","Cash","Mall Road","Amit"
"847","17/03/25","Walk-in","6943069523","Kids","frock","M","White","2","299","0","598.0","Cash","Main Market","House Account"
"848","2023-04-30","Walk-in","4255428053","Women","Dress","S","Maroon","1","599","15","509.15","Cash","Mall Road","rahul"
"849","2023-11-30","Pooja Verma","3992879872","Accessories","Socks","Free Size","Black","1","149","0","149.0","Cash","Mall Road","House Account"
"850","05-01-2023","Anil Kumar","NoContact","Accessories","WALLET","One Size","Navy","3","99.00","0","297.0","Other","Main Market","Amit"
"851","05-01-2023","Anil Kumar","NoContact","Accessories","WALLET","One Size","Navy","3","99.00","0","297.0","Other","Main Market","Amit"
"852","04-06-2025","Walk-in","4662750152","Men","t-shirt","S","Blue","1","1299","0","0.0","UPI","","rahul"
"853","2024-02-12","Walk-in","1457923267","Men","Trousers","L","Pink","1","1499","0","1499.0","Cash","Station Branch","AMIT"
"854","08/08/2024","Walk-in","NoContact","Men","Shirt","S","Blue","2","999","0","1998.0","Cash","Main Market","Sneha"
"855","2024-10-08","Anil Kumar","1639714920","Women","Top","S","Green","2","1599","0","3198.0","Cash","Mall Road","Amit"
"856","11/08/24","ANJALI","NA","Kids","Shirt","XXL","Maroon","2","299","0","598.0","Card","Main Market","Vikas"
"857","2024-02-20","Ramesh Gupta","0299034804","Kids","Frock","M","Yellow","3","499.00","0","1497.0","Other","Main Market","Rahul"
"858","2023-09-25","Walk-in","3693091401","Kids","T-SHIRT","XL","Yellow","1","499","20","399.20000000000005","Card","Main Market","Amit"
"859","03/19/2025","Walk-in","2473650032","Women","Top","L","Navy","1","1599","0","1599.0","UPI","Mall Road","rahul"
"860","10/18/2023","Ramesh Gupta","NoContact","Men","Jacket","L","Black","1","799","10","719.1","Cash","","rahul"
"861","2024-07-05","Ramesh Gupta","7203350516","Kids","Frock","S","Black","3","399","0","1197.0","Cash","Mall Road","Priya"
"862","2024-02-07","Walk-in","NoContact","Kids","Shorts","XXL","Grey","2","399","0","798.0","Cash","Main Market","House Account"
"863","2025-01-16","Sunita Sharma","1971575571","Women","Top","XL","Pink","1","1199","0","1199.0","Other","Main Market","Vikas"
"864","11/20/2023","Walk-in","0761504205","Accessories","Wallet","One Size","Blue","2","99","10","178.20000000000002","UPI","Mall Road","AMIT"
"865","20/02/23","ANJALI","8999514549","Accessories","Wallet","One Size","White","2","99.00","0","198.0","UPI","Main Market","rahul"
"866","01/19/2023","Walk-in","8719261548","Women","top","S","Red","1","599","10","0.0","Cash","Mall Road","Vikas"
"867","04/08/24","Pooja Verma","3887246163","Kids","Shorts","S","Yellow","2","199","10","358.2","UPI","","Rahul"
"868","2024-08-04","Pooja Verma","4662897351","Men","SHIRT","L","White","1","599","10","539.1","Card","","rahul"
"869","04/15/2023","Anil Kumar","NoContact","Men","shirt","M","White","1","0","0","0.0","UPI","Main Market","Amit"
"870","2023-02-04","Walk-in","3615276958","Men","JEANS","XL","Maroon","2","799","10","1438.2","Cash","Mall Road","Amit"
"871","11-06-2025","Walk-in","NoContact","Kids","Shirt","S","White","1","0","10","0.0","Cash","Mall Road","Priya"
"872","2025-04-14","Walk-in","6924768834","Women","Palazzo","S","Maroon","3","349","10","942.30000000000007","UPI","Main Market","Priya"
"873","2023-02-09","Anil Kumar","9406714878","Men","JACKET","L","Red","3","599","0","0.0","Card","Mall Road","Vikas"
"874","10/27/2024","Pooja Verma","0077017737","Accessories","Scarf","One Size","Navy","2","399","0","798.0","Cash","Mall Road","Priya"
"875","10/27/2024","Pooja Verma","0077017737","Accessories","Scarf","One Size","Navy","2","399","0","798.0","Cash","Mall Road","Priya"
"876","2023-03-30","Anil Kumar","6743338496","Men","Shirt","S","Navy","1","1299","0","1299.0","Cash","Mall Road","Rahul"
"877","08/08/23","Walk-in","9773173946","Women","Palazzo","L","White","2","1999","0","3998.0","UPI","","House Account"
"878","03-04-2024","Walk-in","5570393427","Accessories","Wallet","Free Size","Maroon","1","199","0","199.0","UPI","Main Market","House Account"
"879","14-11-2024","Walk-in","6161973844","Kids","Frock","Standard","Red","3","0","10","0.0","UPI","Main Market","Rahul"
"880","2024-11-12","Walk-in","NoContact","Women","Palazzo","XXL","Green","1","899","0","899.0","Other","Main Market","rahul"
"881","2024-02-12","Walk-in","1302364169","Kids","Shorts","S","Navy","1","199","20","159.20000000000002","UPI","Main Market","rahul"
"882","27/06/25","ANJALI","2693794999","Accessories","Cap","Free Size","White","1","399","10","359.1","Card","Mall Road","Vikas"
"883","2023-01-25","Walk-in","NoContact","Kids","Shorts","XL","Pink","1","0","0","0.0","Card","","House Account"
"884","30/08/23","Walk-in","NoContact","Men","Jacket","M","Grey","2","999","15","1698.3","Cash","Main Market","Amit"
"885","08/01/25","Ramesh Gupta","5795519247","Women","Leggings","Standard","Pink","2","349","0","0.0","Card","Mall Road","Rahul"
"886","01-02-2023","Walk-in","NoContact","Women","Palazzo","M","Yellow","2","1599","10","2878.2000000000003","UPI","","Amit"
"887","01/03/2025","ANJALI","6365129555","Women","Saree","Standard","Black","1","349","0","349.0","Cash","Main Market","Priya"
"888","2023-01-02","Anil Kumar","4106166497","Accessories","Cap","Free Size","Maroon","2","399","0","0.0","Card","Station Branch","Rahul"
"889","2023-01-19","Pooja Verma","6131525523","Men","JEANS","XL","Maroon","1","599","0","599.0","UPI","Station Branch","Sneha"
"890","17-02-2023","Walk-in","NoContact","Accessories","Cap","Free Size","Yellow","1","199.00","0","199.0","UPI","","rahul"
"891","2023-09-18","Walk-in","8097186142","Women","Dress","XXL","Pink","1","449","0","449.0","Card","","Vikas"
"892","2024-08-29","Ramesh Gupta","NoContact","Kids","Frock","L","Yellow","3","499.00","0","1497.0","Cash","Mall Road","Vikas"
"893","06/21/2023","Walk-in","3689600834","Kids","T-SHIRT","XL","Red","1","399","0","399.0","UPI","Station Branch","Sneha"
"894","08/31/2024","ANJALI","NoContact","Men","Blazer","L","Maroon","3","399","0","1197.0","Cash","Main Market","Sneha"
