transaction_id,transaction_date,customer_name,phone_number,category,item_name,item_size,color,quantity,price_per_unit,discount_percentage,total_amount,payment_mode,branch_name,sales_rep_name
703,15/02/2024,ANJALI,9984605867,Accessories,Belt,Free Size,Blue,1,299,0,299.0,UPI,Main Market,Amit
704,31/12/2023,ANJALI,6457865557,Women,Saree,S,Red,1,1199,0,1199.0,Cash,Main Market,Rahul
705,06/11/2023,Walk-in,9974023386,Accessories,Scarf,Free Size,Green,1,99.00,0,99.0,Card,Main Market,Priya
706,07/12/2023,Walk-in,8309413490,Accessories,Belt,Free Size,White,2,199,0,398.0,UPI,Mall Road,Amit
707,10/02/2025,ANJALI,8095739405,Kids,Shorts,XXL,Green,1,399,0,399.0,Cash,Main Market,Vikas
708,09/04/2023,ANJALI,7486759514,Kids,Frock,M,Blue,3,299,20,717.6,Other,Station Branch,Amit
709,22/06/2023,Walk-in,5869427674,Women,Kurti,XXL,Yellow,2,1599,0,3198.0,Card,Mall Road,Amit
710,15/12/2023,Sunita Sharma,8906232723,Women,Palazzo,L,Blue,3,1199,0,3597.0,Cash,Main Market,Sneha
711,02/04/2024,Anil Kumar,1767553981,Accessories,Socks,Free Size,Maroon,2,399,0,798.0,Card,Unknown,Sneha
712,30/12/2024,Walk-in,8384887638,Accessories,Socks,Free Size,Navy,1,0,0,0.0,Cash,Main Market,Sneha
713,19/06/2024,Walk-in,2070669010,Accessories,Belt,Free Size,Navy,1,99,0,99.0,Card,Station Branch,Sneha
714,15/06/2024,Ramesh Gupta,7077312315,Women,Leggings,L,Navy,1,0,0,0.0,Cash,Mall Road,Amit
715,18/04/2023,Sunita Sharma,NA,Men,Kurta,XXL,Navy,1,1299,10,1169.1,Cash,Main Market,Sneha
716,18/06/2025,ANJALI,2344568446,Kids,T-Shirt,XL,Pink,2,399,0,798.0,Card,Unknown,Rahul
717,25/05/2024,ANJALI,2927318683,Kids,T-Shirt,XL,White,2,399,0,798.0,Other,Mall Road,Amit
718,25/01/2023,Ramesh Gupta,6746215958,Women,Saree,L,Blue,1,1999,0,1999.0,UPI,Main Market,Rahul
719,12/04/2023,Sunita Sharma,7609483774,Men,Trousers,L,Red,2,499,15,848.3,Cash,Station Branch,Rahul
720,13/07/2023,Pooja Verma,1966661025,Kids,Frock,S,Black,1,399,0,399.0,Cash,Main Market,Amit
721,08/04/2024,Walk-in,4461440923,Women,Leggings,Standard,White,1,899,0,899.0,Card,Mall Road,Rahul
722,20/10/2024,Anil Kumar,2277641490,Kids,Frock,S,Blue,1,299,15,254.15,UPI,Mall Road,Rahul
723,30/06/2024,Ramesh Gupta,4733145461,Women,Palazzo,L,Blue,1,1599,0,1599.0,Cash,Mall Road,Amit
724,11/03/2024,Walk-in,NA,Accessories,Socks,Free Size,Blue,1,0,0,0.0,Cash,Main Market,Amit
725,16/01/2023,Walk-in,NA,Women,Kurti,Standard,Navy,2,599,0,1198.0,Other,Station Branch,House Account
726,20/09/2023,Walk-in,NA,Men,Blazer,M,Black,1,599,0,599.0,UPI,Unknown,Amit
727,10/11/2024,Walk-in,1348433913,Women,Saree,L,Red,1,599,0,599.0,Cash,Main Market,Amit
729,23/03/2025,Walk-in,8663420953,Women,Palazzo,L,Maroon,1,599,20,479.2,UPI,Mall Road,House Account
730,01/10/2023,Pooja Verma,5380966414,Women,Top,M,Yellow,1,1999,0,1999.0,Card,Main Market,Vikas
731,23/02/2025,Walk-in,3243679241,Accessories,Scarf,Free Size,Yellow,2,149,0,298.0,Card,Main Market,Sneha
732,14/04/2025,Walk-in,0826493121,Women,Kurti,M,Grey,3,899,0,2697.0,Card,Mall Road,Amit
733,22/08/2024,Sunita Sharma,NA,Kids,Shorts,XXL,Black,3,399,0,1197.0,Other,Main Market,Priya
734,03/12/2023,Walk-in,NA,Women,Palazzo,XL,Green,1,899.00,10,809.1,UPI,Main Market,Priya
735,03/12/2024,Walk-in,4098410167,Accessories,Wallet,Free Size,Blue,2,199,0,398.0,Card,Main Market,Vikas
736,11/07/2024,Walk-in,9034213485,Men,Jacket,Standard,Green,1,1299,10,1169.1,Cash,Mall Road,Rahul
737,20/03/2025,Walk-in,NA,Accessories,Socks,Free Size,Navy,1,0,10,0.0,UPI,Main Market,Amit
738,21/11/2023,ANJALI,1936785764,Kids,Shirt,M,Pink,2,0,0,0.0,Cash,Unknown,Amit
739,12/08/2023,Walk-in,6261684552,Kids,T-Shirt,S,Navy,1,299,0,299.0,Cash,Main Market,House Account
740,04/09/2024,Walk-in,NA,Kids,Shirt,XL,Navy,1,399,0,399.0,Card,Mall Road,Amit
741,17/05/2023,Pooja Verma,4607001441,Kids,Shirt,L,Yellow,2,399,0,798.0,Card,Main Market,Vikas
742,16/10/2024,ANJALI,0978302801,Women,Leggings,L,White,2,1999,10,3598.2,Card,Main Market,Vikas
743,07/02/2023,Walk-in,8930635780,Men,Kurta,M,Pink,1,1499.00,10,1349.1,Cash,Main Market,Amit
744,25/02/2025,Walk-in,2906969045,Kids,Frock,XXL,Navy,1,399,0,399.0,Cash,Mall Road,House Account
745,16/06/2025,Walk-in,2324234800,Kids,Frock,XL,Navy,3,499,10,1347.3,Card,Mall Road,Sneha
746,16/01/2023,Sunita Sharma,NA,Accessories,Socks,Free Size,Pink,1,199,20,159.2,UPI,Unknown,Amit
747,24/05/2023,Pooja Verma,9917217429,Kids,Shorts,M,White,1,399,0,399.0,UPI,Main Market,Priya
748,09/05/2025,Walk-in,4850220619,Kids,Frock,XL,Maroon,3,499,0,1497.0,UPI,Main Market,Amit
749,24/11/2024,ANJALI,NA,Accessories,Belt,Free Size,Red,1,399,10,359.1,Cash,Unknown,Amit
750,21/04/2025,ANJALI,6190223116,Accessories,Cap,Free Size,Yellow,1,299,20,239.2,Card,Unknown,Rahul
751,07/01/2025,Walk-in,3711429430,Women,Leggings,M,Black,1,1599,0,1599.0,UPI,Station Branch,Amit
752,12/02/2025,Sunita Sharma,NA,Women,Palazzo,M,Black,1,899,0,899.0,Card,Mall Road,Priya
753,31/03/2024,Anil Kumar,NA,Kids,Frock,S,Blue,1,399,0,399.0,Card,Main Market,Sneha
754,14/08/2024,Anil Kumar,0462506929,Accessories,Scarf,Free Size,Maroon,2,199,0,398.0,Other,Main Market,Rahul
755,06/06/2025,Walk-in,NA,Women,Dupatta,XL,Grey,2,1199,0,2398.0,Card,Main Market,Amit
756,30/04/2023,Sunita Sharma,0703398214,Women,Dupatta,L,Grey,2,1199,10,2158.2,UPI,Main Market,Amit
757,24/05/2023,Pooja Verma,NA,Women,Palazzo,XXL,Green,1,349.00,0,349.0,Cash,Main Market,Rahul
758,19/03/2025,Walk-in,8967136054,Kids,Shorts,XL,Green,3,299,0,897.0,UPI,Mall Road,Rahul
760,26/10/2023,Walk-in,8080388904,Kids,T-Shirt,M,Black,1,399,0,399.0,Cash,Mall Road,Rahul
761,27/12/2023,Walk-in,NA,Accessories,Socks,Free Size,White,2,399,0,798.0,UPI,Mall Road,Rahul
762,12/09/2024,Walk-in,3716115866,Kids,Shirt,Standard,Grey,1,199,10,179.1,Card,Mall Road,House Account
763,06/07/2024,Anil Kumar,7285353399,Women,Palazzo,M,Maroon,2,899,0,1798.0,Cash,Mall Road,Amit
764,16/12/2023,Walk-in,7276698345,Kids,T-Shirt,L,Pink,1,499,0,499.0,Card,Main Market,House Account
765,10/08/2023,Anil Kumar,7771961997,Men,Jacket,S,Grey,1,399,0,399.0,Card,Mall Road,Amit
766,09/04/2023,Walk-in,2600802658,Kids,Shirt,XL,Red,1,399,0,399.0,Card,Station Branch,Sneha
767,17/04/2025,Pooja Verma,NA,Women,Leggings,XXL,Pink,1,449,0,449.0,Other,Mall Road,Vikas
768,28/05/2025,Walk-in,7240002086,Women,Dupatta,S,White,2,899.00,0,1798.0,Cash,Station Branch,Rahul
769,02/11/2024,Pooja Verma,3010009089,Kids,Shorts,M,Grey,1,299,0,299.0,UPI,Station Branch,Rahul
770,01/04/2023,Pooja Verma,8081226815,Women,Top,L,Green,1,599,10,539.1,UPI,Mall Road,Rahul
771,25/09/2024,Sunita Sharma,1891426937,Kids,Frock,Standard,Red,1,0,10,0.0,Card,Mall Road,Rahul
772,16/01/2025,Walk-in,6292266678,Accessories,Belt,Free Size,Maroon,2,299,0,598.0,Card,Main Market,Rahul
774,16/12/2023,ANJALI,2659764083,Kids,Frock,Standard,Navy,3,199,0,597.0,Cash,Unknown,Vikas
775,07/06/2025,Anil Kumar,8871148600,Men,Jacket,S,Maroon,2,0,10,0.0,UPI,Station Branch,Amit
776,14/01/2023,Walk-in,0742906952,Accessories,Socks,Free Size,Grey,1,99,20,79.2,Cash,Unknown,Rahul
777,04/04/2025,ANJALI,7405714469,Accessories,Wallet,Free Size,Grey,1,149,0,149.0,Card,Station Branch,Amit
778,13/06/2025,Ramesh Gupta,4834835862,Women,Leggings,L,Yellow,2,599,0,1198.0,UPI,Mall Road,Sneha
779,16/09/2024,Ramesh Gupta,4436958050,Women,Kurti,Standard,Yellow,1,899,0,899.0,Cash,Station Branch,Amit
780,02/04/2024,ANJALI,9545038016,Kids,Shirt,M,Red,2,299,0,598.0,Other,Main Market,Rahul
781,24/03/2023,Pooja Verma,9193511745,Accessories,Cap,Free Size,Blue,2,299,0,598.0,Card,Main Market,Amit
782,19/01/2024,Walk-in,4126084818,Women,Top,Standard,Grey,1,449,0,449.0,Cash,Mall Road,Sneha
783,03/02/2023,Walk-in,NA,Men,Kurta,M,Red,1,1499,10,1349.1,Card,Mall Road,Sneha
784,14/01/2024,Ramesh Gupta,5028231342,Men,T-Shirt,L,White,1,1499,0,1499.0,Cash,Main Market,House Account
785,26/05/2025,ANJALI,1506291792,Kids,T-Shirt,Standard,White,1,299,10,269.1,Cash,Station Branch,Priya
786,26/11/2023,Ramesh Gupta,6710529877,Accessories,Wallet,Free Size,Pink,1,0,0,0.0,UPI,Unknown,Priya
787,21/05/2024,Walk-in,4502958676,Kids,Frock,Standard,Green,1,0,20,0.0,UPI,Mall Road,Rahul
788,15/03/2023,Anil Kumar,NA,Accessories,Scarf,Free Size,Pink,1,149,20,119.2,UPI,Main Market,Amit
789,09/02/2025,Walk-in,NA,Men,Shirt,XXL,Pink,1,0,0,0.0,Cash,Main Market,Priya
790,13/04/2023,ANJALI,7163485089,Accessories,Wallet,Free Size,Grey,1,299.00,0,299.0,Cash,Station Branch,Priya
791,25/05/2024,Ramesh Gupta,1886263956,Kids,Shorts,L,Yellow,1,499,0,499.0,Card,Station Branch,Sneha
792,24/05/2023,Sunita Sharma,1446627633,Men,Jeans,XL,White,2,799,10,1438.2,Card,Main Market,Vikas
793,05/05/2024,Sunita Sharma,6896987036,Women,Palazzo,Standard,Black,2,1199,10,2158.2,Card,Unknown,Sneha
794,14/10/2023,Walk-in,0629118722,Accessories,Wallet,Free Size,Navy,1,399,0,399.0,Cash,Mall Road,Rahul
795,08/06/2025,Walk-in,1486565818,Men,Jacket,L,Grey,2,999.00,0,1998.0,Cash,Mall Road,Sneha
796,06/06/2025,Walk-in,4963788119,Kids,Shirt,S,Maroon,1,199,0,199.0,UPI,Main Market,Rahul
797,25/06/2023,Pooja Verma,NA,Women,Palazzo,S,White,1,0,0,0.0,UPI,Main Market,Amit
798,30/05/2024,Anil Kumar,3998127439,Kids,Shorts,S,Green,1,199.00,0,199.0,Card,Mall Road,Priya
799,09/02/2024,Sunita Sharma,1384531563,Women,Leggings,L,Grey,2,899,10,1618.2,Card,Station Branch,House Account
800,20/12/2024,ANJALI,3516681133,Men,Blazer,L,Yellow,1,1499,20,1199.2,Cash,Main Market,Amit
801,09/01/2025,Walk-in,3236540181,Women,Palazzo,S,Black,1,449,0,449.0,UPI,Main Market,Rahul
802,11/12/2023,Sunita Sharma,NA,Women,Palazzo,M,Yellow,1,1599.00,10,1439.1,Card,Main Market,Priya
803,03/07/2023,Walk-in,1035659429,Women,Dress,L,Green,2,1599,0,3198.0,Card,Mall Road,Rahul
804,29/06/2023,Ramesh Gupta,2692855074,Women,Leggings,Standard,Yellow,1,1599,15,1359.15,Cash,Station Branch,House Account
805,22/09/2023,Walk-in,8300995428,Kids,Shirt,M,Navy,1,499,0,499.0,UPI,Unknown,Rahul
806,06/06/2025,Walk-in,NA,Accessories,Socks,Free Size,Grey,1,0,10,0.0,Cash,Main Market,Vikas
807,01/05/2025,Walk-in,7140250385,Kids,Shirt,XXL,White,1,399,10,359.1,UPI,Station Branch,Priya
808,21/02/2025,ANJALI,6951930485,Accessories,Wallet,Free Size,Maroon,1,299,0,299.0,UPI,Mall Road,Amit
809,10/03/2025,Pooja Verma,3318123357,Men,T-Shirt,L,Maroon,1,499,0,499.0,UPI,Main Market,Amit
810,21/07/2024,ANJALI,4759443485,Kids,Shorts,XL,Grey,1,499,0,499.0,UPI,Main Market,Sneha
811,17/12/2023,Ramesh Gupta,2660004709,Accessories,Scarf,Free Size,Pink,3,199,0,597.0,Other,Mall Road,Rahul
812,16/11/2023,ANJALI,1868704796,Men,Shirt,L,Blue,1,399,0,399.0,UPI,Main Market,House Account
813,24/08/2024,Sunita Sharma,9180038146,Kids,T-Shirt,XXL,Maroon,1,199.00,0,199.0,UPI,Main Market,Priya
814,16/02/2024,Ramesh Gupta,NA,Kids,Shirt,S,Navy,1,299,10,269.1,Cash,Main Market,House Account
815,22/02/2024,Walk-in,5576634541,Women,Kurti,S,Green,1,349,0,349.0,UPI,Station Branch,Vikas
816,22/09/2024,Walk-in,NA,Kids,Frock,XL,Green,2,199.00,10,358.2,UPI,Unknown,Amit
817,15/10/2024,Walk-in,6996208347,Women,Palazzo,Standard,Blue,1,1199,0,1199.0,UPI,Main Market,House Account
818,26/07/2024,ANJALI,4387129514,Accessories,Wallet,Free Size,Red,2,0,0,0.0,Other,Main Market,Amit
819,03/04/2025,Anil Kumar,NA,Accessories,Belt,Free Size,Green,1,149,10,134.1,UPI,Unknown,House Account
820,29/03/2024,Anil Kumar,9931360622,Accessories,Cap,Free Size,Red,2,199.00,0,398.0,UPI,Station Branch,Rahul
821,08/01/2025,Walk-in,5382944191,Men,Jeans,XXL,Green,1,1299,0,1299.0,UPI,Mall Road,Amit
822,02/11/2023,ANJALI,7809645837,Men,Jacket,XXL,White,2,0,0,0.0,Cash,Main Market,Sneha
823,11/10/2023,Walk-in,4862675119,Kids,Frock,XL,Yellow,2,399,0,798.0,Card,Main Market,House Account
824,20/07/2024,Walk-in,6018040334,Accessories,Wallet,Free Size,Black,3,399,0,1197.0,UPI,Mall Road,Rahul
825,04/02/2025,Walk-in,0536499119,Accessories,Cap,Free Size,Yellow,1,99,0,99.0,Other,Unknown,Amit
826,10/03/2025,ANJALI,7656590705,Kids,T-Shirt,XXL,Black,1,199,0,199.0,UPI,Main Market,Rahul
827,19/02/2024,Sunita Sharma,5359771001,Accessories,Cap,Free Size,Maroon,1,149,10,134.1,UPI,Mall Road,Vikas
828,04/10/2023,Sunita Sharma,NA,Women,Palazzo,L,Pink,2,449,0,898.0,UPI,Station Branch,House Account
829,28/05/2024,Pooja Verma,2841362334,Women,Saree,XXL,Yellow,1,599,0,599.0,Card,Unknown,Priya
830,01/01/2025,Walk-in,NA,Kids,Shirt,M,Green,2,399,0,798.0,Cash,Main Market,Amit
831,17/11/2023,Walk-in,2159389676,Kids,T-Shirt,S,Grey,2,499,20,798.4,Card,Unknown,House Account
832,18/03/2023,Ramesh Gupta,NA,Accessories,Belt,Free Size,Grey,1,199,20,159.2,Other,Mall Road,Sneha
833,25/02/2025,Walk-in,3565826082,Accessories,Cap,Free Size,Grey,2,299,10,538.2,Card,Station Branch,Vikas
834,06/06/2025,Pooja Verma,NA,Men,T-Shirt,XL,Navy,1,399,0,399.0,UPI,Main Market,House Account
835,20/03/2023,Walk-in,NA,Kids,Shirt,XL,Green,1,399,15,339.15,Card,Main Market,Sneha
836,09/01/2025,Walk-in,1847146220,Accessories,Cap,Free Size,Yellow,1,399,0,399.0,Cash,Main Market,Priya
837,19/01/2025,Walk-in,7618376295,Women,Dress,XXL,White,1,349,0,349.0,Other,Mall Road,Amit
838,15/02/2023,Walk-in,4564967419,Men,Trousers,S,Green,2,0,0,0.0,UPI,Unknown,Rahul
839,19/07/2024,Anil Kumar,1368296707,Accessories,Scarf,Free Size,Red,2,199,0,398.0,UPI,Main Market,Rahul
840,11/01/2023,Ramesh Gupta,NA,Women,Dupatta,M,Maroon,3,349,0,1047.0,UPI,Main Market,Priya
841,16/06/2025,Walk-in,1283319558,Men,Trousers,XL,White,1,1499,15,1274.15,Card,Station Branch,Amit
842,16/12/2024,Walk-in,6483895337,Men,Trousers,S,Grey,1,1299,0,1299.0,Card,Mall Road,Rahul
843,28/09/2023,Pooja Verma,7574510484,Men,Shirt,L,White,1,599,0,599.0,UPI,Main Market,Priya
844,28/02/2024,Walk-in,NA,Kids,Shirt,L,Green,1,199,15,169.15,UPI,Mall Road,House Account
845,27/11/2024,Ramesh Gupta,9846856066,Kids,Shorts,L,Grey,1,499,0,499.0,Card,Main Market,Sneha
846,25/04/2025,Walk-in,7792711073,Women,Dress,S,Navy,1,1999,20,1599.2,Cash,Mall Road,Amit
847,17/03/2025,Walk-in,6943069523,Kids,Frock,M,White,2,299,0,598.0,Cash,Main Market,House Account
848,30/04/2023,Walk-in,4255428053,Women,Dress,S,Maroon,1,599,15,509.15,Cash,Mall Road,Rahul
849,30/11/2023,Pooja Verma,3992879872,Accessories,Socks,Free Size,Black,1,149,0,149.0,Cash,Mall Road,House Account
850,05/01/2023,Anil Kumar,NA,Accessories,Wallet,Free Size,Navy,3,99.00,0,297.0,Other,Main Market,Amit
852,04/06/2025,Walk-in,4662750152,Men,T-Shirt,S,Blue,1,1299,0,1299.0,UPI,Unknown,Rahul
853,12/02/2024,Walk-in,1457923267,Men,Trousers,L,Pink,1,1499,0,1499.0,Cash,Station Branch,Amit
854,08/08/2024,Walk-in,NA,Men,Shirt,S,Blue,2,999,0,1998.0,Cash,Main Market,Sneha
855,08/10/2024,Anil Kumar,1639714920,Women,Top,S,Green,2,1599,0,3198.0,Cash,Mall Road,Amit
856,11/08/2024,ANJALI,NA,Kids,Shirt,XXL,Maroon,2,299,0,598.0,Card,Main Market,Vikas
857,20/02/2024,Ramesh Gupta,0299034804,Kids,Frock,M,Yellow,3,499.00,0,1497.0,Other,Main Market,Rahul
858,25/09/2023,Walk-in,3693091401,Kids,T-Shirt,XL,Yellow,1,499,20,399.2,Card,Main Market,Amit
859,19/03/2025,Walk-in,2473650032,Women,Top,L,Navy,1,1599,0,1599.0,UPI,Mall Road,Rahul
860,18/10/2023,Ramesh Gupta,NA,Men,Jacket,L,Black,1,799,10,719.1,Cash,Unknown,Rahul
861,05/07/2024,Ramesh Gupta,7203350516,Kids,Frock,S,Black,3,399,0,1197.0,Cash,Mall Road,Priya
862,07/02/2024,Walk-in,NA,Kids,Shorts,XXL,Grey,2,399,0,798.0,Cash,Main Market,House Account
863,16/01/2025,Sunita Sharma,1971575571,Women,Top,XL,Pink,1,1199,0,1199.0,Other,Main Market,Vikas
864,20/11/2023,Walk-in,0761504205,Accessories,Wallet,Free Size,Blue,2,99,10,178.2,UPI,Mall Road,Amit
865,20/02/2023,ANJALI,8999514549,Accessories,Wallet,Free Size,White,2,99.00,0,198.0,UPI,Main Market,Rahul
866,19/01/2023,Walk-in,8719261548,Women,Top,S,Red,1,599,10,539.1,Cash,Mall Road,Vikas
867,04/08/2024,Pooja Verma,3887246163,Kids,Shorts,S,Yellow,2,199,10,358.2,UPI,Unknown,Rahul
868,04/08/2024,Pooja Verma,4662897351,Men,Shirt,L,White,1,599,10,539.1,Card,Unknown,Rahul
869,15/04/2023,Anil Kumar,NA,Men,Shirt,M,White,1,0,0,0.0,UPI,Main Market,Amit
870,04/02/2023,Walk-in,3615276958,Men,Jeans,XL,Maroon,2,799,10,1438.2,Cash,Mall Road,Amit
871,11/06/2025,Walk-in,NA,Kids,Shirt,S,White,1,0,10,0.0,Cash,Mall Road,Priya
872,14/04/2025,Walk-in,6924768834,Women,Palazzo,S,Maroon,3,349,10,942.3,UPI,Main Market,Priya
873,09/02/2023,Anil Kumar,9406714878,Men,Jacket,L,Red,3,599,0,1797.0,Card,Mall Road,Vikas
874,27/10/2024,Pooja Verma,0077017737,Accessories,Scarf,Free Size,Navy,2,399,0,798.0,Cash,Mall Road,Priya
876,30/03/2023,Anil Kumar,6743338496,Men,Shirt,S,Navy,1,1299,0,1299.0,Cash,Mall Road,Rahul
877,08/08/2023,Walk-in,9773173946,Women,Palazzo,L,White,2,1999,0,3998.0,UPI,Unknown,House Account
878,03/04/2024,Walk-in,5570393427,Accessories,Wallet,Free Size,Maroon,1,199,0,199.0,UPI,Main Market,House Account
879,14/11/2024,Walk-in,6161973844,Kids,Frock,Standard,Red,3,0,10,0.0,UPI,Main Market,Rahul
880,12/11/2024,Walk-in,NA,Women,Palazzo,XXL,Green,1,899,0,899.0,Other,Main Market,Rahul
881,12/02/2024,Walk-in,1302364169,Kids,Shorts,S,Navy,1,199,20,159.2,UPI,Main Market,Rahul
882,27/06/2025,ANJALI,2693794999,Accessories,Cap,Free Size,White,1,399,10,359.1,Card,Mall Road,Vikas
883,25/01/2023,Walk-in,NA,Kids,Shorts,XL,Pink,1,0,0,0.0,Card,Unknown,House Account
884,30/08/2023,Walk-in,NA,Men,Jacket,M,Grey,2,999,15,1698.3,Cash,Main Market,Amit
885,08/01/2025,Ramesh Gupta,5795519247,Women,Leggings,Standard,Pink,2,349,0,698.0,Card,Mall Road,Rahul
886,01/02/2023,Walk-in,NA,Women,Palazzo,M,Yellow,2,1599,10,2878.2,UPI,Unknown,Amit
887,03/01/2025,ANJALI,6365129555,Women,Saree,Standard,Black,1,349,0,349.0,Cash,Main Market,Priya
888,02/01/2023,Anil Kumar,4106166497,Accessories,Cap,Free Size,Maroon,2,399,0,798.0,Card,Station Branch,Rahul
889,19/01/2023,Pooja Verma,6131525523,Men,Jeans,XL,Maroon,1,599,0,599.0,UPI,Station Branch,Sneha
890,17/02/2023,Walk-in,NA,Accessories,Cap,Free Size,Yellow,1,199.00,0,199.0,UPI,Unknown,Rahul
891,18/09/2023,Walk-in,8097186142,Women,Dress,XXL,Pink,1,449,0,449.0,Card,Unknown,Vikas
892,29/08/2024,Ramesh Gupta,NA,Kids,Frock,L,Yellow,3,499.00,0,1497.0,Cash,Mall Road,Vikas
893,21/06/2023,Walk-in,3689600834,Kids,T-Shirt,XL,Red,1,399,0,399.0,UPI,Station Branch,Sneha
894,31/08/2024,ANJALI,NA,Men,Blazer,L,Maroon,3,399,0,1197.0,Cash,Main Market,Sneha
895,10/02/2024,Walk-in,9007379499,Accessories,Socks,Free Size,Pink,3,399,0,1197.0,UPI,Mall Road,Amit
896,30/04/2025,Walk-in,0435983985,Kids,Shorts,S,Red,1,299,0,299.0,UPI,Unknown,Rahul
897,12/08/2023,Walk-in,3071776135,Kids,Shorts,XXL,White,1,399,0,399.0,UPI,Main Market,Amit
898,22/02/2025,Pooja Verma,2735514972,Women,Saree,L,Red,2,449,20,718.4,UPI,Mall Road,Amit
899,07/02/2023,Pooja Verma,NA,Accessories,Belt,Free Size,Navy,1,199,0,199.0,UPI,Mall Road,Vikas
900,15/01/2023,Anil Kumar,NA,Accessories,Cap,Free Size,Blue,1,0,0,0.0,Cash,Station Branch,Sneha
901,22/02/2023,Pooja Verma,NA,Men,Jeans,Standard,Green,1,799,15,679.15,UPI,Station Branch,Vikas
902,14/02/2024,Pooja Verma,2690222097,Women,Saree,XL,Maroon,1,449,0,449.0,Cash,Mall Road,Amit
903,17/06/2023,Pooja Verma,NA,Men,Blazer,L,Blue,1,499,0,499.0,Other,Main Market,Priya
904,14/06/2024,Walk-in,2698044665,Men,Jeans,XXL,Pink,1,599,0,599.0,UPI,Mall Road,Rahul
905,03/07/2024,Walk-in,9465777061,Accessories,Scarf,Free Size,Green,1,199.00,0,199.0,Cash,Station Branch,Vikas
906,22/04/2024,Walk-in,NA,Accessories,Socks,Free Size,Blue,3,299,0,897.0,UPI,Main Market,House Account
907,03/01/2023,ANJALI,NA,Women,Leggings,S,Maroon,2,349,0,698.0,Cash,Mall Road,Amit
908,17/12/2024,Sunita Sharma,0511090070,Men,Trousers,Standard,Red,2,799,20,1278.4,Card,Main Market,Amit
909,09/01/2024,ANJALI,7539659744,Kids,Shorts,M,White,1,0,0,0.0,UPI,Unknown,Amit
910,12/07/2023,ANJALI,9376699768,Men,Jeans,XL,Green,3,399,0,1197.0,UPI,Mall Road,House Account
911,05/02/2023,Walk-in,NA,Accessories,Belt,Free Size,Navy,2,399,0,798.0,UPI,Unknown,Rahul
912,22/04/2023,Walk-in,NA,Kids,Shirt,L,Yellow,1,499,10,449.1,Cash,Station Branch,Vikas
913,23/07/2023,Walk-in,NA,Accessories,Cap,Free Size,Black,1,399.00,0,399.0,Card,Mall Road,Amit
914,15/07/2024,Walk-in,4749847460,Kids,Shirt,S,Yellow,2,399,10,718.2,Card,Unknown,Vikas
915,09/04/2024,Walk-in,9346389012,Kids,T-Shirt,XXL,Black,2,299,0,598.0,UPI,Mall Road,House Account
916,21/04/2024,Pooja Verma,4805316022,Accessories,Belt,Free Size,Maroon,1,149,0,149.0,Other,Main Market,Amit
917,12/02/2023,Sunita Sharma,9842882847,Men,Kurta,Standard,Pink,2,1299,0,2598.0,Other,Main Market,Amit
918,12/07/2024,Walk-in,8527287603,Men,Jacket,M,Black,1,399,10,359.1,UPI,Mall Road,Amit
919,17/12/2023,Walk-in,NA,Men,Blazer,XL,Black,3,1299,15,3312.45,Card,Mall Road,Rahul
920,24/04/2025,Walk-in,7042402555,Men,Jeans,M,Yellow,1,0,0,0.0,Other,Main Market,Amit
921,27/08/2023,Pooja Verma,5690448467,Accessories,Belt,Free Size,Blue,3,199,0,597.0,Cash,Mall Road,House Account
922,13/06/2023,Sunita Sharma,NA,Kids,Shirt,S,Red,1,499,0,499.0,UPI,Main Market,Priya
923,11/09/2023,Pooja Verma,0581080153,Women,Palazzo,M,White,1,1199,20,959.2,Card,Main Market,Amit
924,28/12/2023,Anil Kumar,9955055362,Accessories,Cap,Free Size,Blue,1,399.00,0,399.0,UPI,Main Market,Sneha
925,08/02/2024,Walk-in,9214574452,Kids,Frock,M,Yellow,2,199,0,398.0,Card,Unknown,Rahul
926,04/04/2023,Sunita Sharma,4029363409,Kids,Shirt,S,Pink,2,299,10,538.2,Cash,Mall Road,Amit
927,29/11/2023,Pooja Verma,NA,Kids,Shirt,XXL,Navy,1,199,20,159.2,Cash,Main Market,Vikas
928,12/05/2023,Walk-in,NA,Women,Leggings,XL,Blue,1,449,0,449.0,UPI,Station Branch,Priya
929,15/08/2024,Pooja Verma,5231919908,Women,Kurti,L,Navy,1,599,0,599.0,UPI,Unknown,Sneha
930,10/05/2024,Walk-in,3891918740,Men,Trousers,M,Maroon,2,0,10,0.0,Cash,Main Market,Vikas
931,30/05/2025,Walk-in,NA,Kids,Shorts,S,Grey,1,499,20,399.2,Card,Main Market,Sneha
932,10/03/2024,ANJALI,NA,Accessories,Socks,Free Size,Red,2,99,10,178.2,UPI,Mall Road,Rahul
933,22/05/2024,Sunita Sharma,8633234306,Women,Dupatta,M,White,1,899.00,0,899.0,UPI,Station Branch,Sneha
935,17/07/2024,Sunita Sharma,1391960348,Women,Saree,L,Navy,1,349,20,279.2,UPI,Station Branch,Amit
936,29/03/2025,Walk-in,7416371206,Women,Dress,M,White,1,349,0,349.0,Card,Mall Road,Rahul
937,24/12/2024,Ramesh Gupta,1168611460,Men,Shirt,L,Pink,3,599,0,1797.0,Cash,Mall Road,House Account
938,02/04/2023,Walk-in,NA,Kids,Shorts,L,Green,3,499,20,1197.6,Card,Mall Road,House Account
